Recording	Participant	Timeline	TOI	Interval	Media	Group1	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Partial	154	93755	93816	61							40.9	41.06						0.49668	0.52572
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	129	93816	95477	1661		0	0.49668	0.52572	3.98542										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	155	95477	95568	90						44.19	201.82	261.42	15.83			0.49668	0.52572	0.84575	0.18632
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	130	95568	95689	121		0	0.84575	0.18632	3.94054										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	156	95689	95749	60						227.05	298.57	320.68	15.8			0.84575	0.18632	0.48794	0.57068
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	131	95749	96142	394		0	0.48794	0.57068	3.96812										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	157	96142	96173	30						126.15	30.91	30.91	2.99			0.48794	0.57068	0.47226	0.54921
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	132	96173	96475	302		0	0.47226	0.54921	3.95618										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	158	96475	96505	30						259.38	124.16	124.16	4.02			0.47226	0.54921	0.44194	0.71087
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	133	96505	96747	242		0	0.44194	0.71087	3.91367										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	159	96747	96777	30						76.23	136.5	136.5	4.6			0.44194	0.71087	0.48962	0.51635
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	134	96777	98801	2024		0	0.48962	0.51635	4.15997										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	160	98801	98831	30						308.07	155.42	155.42	5.35			0.48962	0.51635	0.58343	0.63612
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	135	98831	99043	212		0	0.58343	0.63612	4.26629										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	161	99043	99073	30						127.41	162.7	162.7	6.16			0.58343	0.63612	0.49064	0.51478
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	136	99073	99496	423		0	0.49064	0.51478	4.23258										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	162	99496	99586	91						338.56	305.97	383.03	27.86			0.49064	0.51478	1.14483	0.77167
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	137	99586	99858	271		0	1.14483	0.77167	4.17815										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	163	99858	99918	60						285.38	46.48	54.6	2.62			1.14483	0.77167	1.17609	0.88534
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	138	99918	100039	121		0	1.17609	0.88534	4.06282										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Partial	164	100039	100069	30							75.44	75.44				1.17609	0.88534		
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Partial	165	100100	100130	31							69.37	69.37						1.17797	0.87867
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	139	100130	100281	151		0	1.17797	0.87867	4.06269										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	166	100281	100311	30						141.23	97.73	97.73	2.78			1.17797	0.87867	1.10819	0.82263
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	140	100311	100734	423		0	1.10819	0.82263	4.01729										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Partial	167	100734	100764	30							154.56	154.56				1.10819	0.82263		
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Partial	168	100855	100916	61							60.85	60.85						1.03165	0.69306
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	141	100916	101127	211		0	1.03165	0.69306	4.06168										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Partial	169	101127	101157	30							163.46	163.46				1.03165	0.69306		
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Partial	170	101610	101671	61							366.62	366.62						0.54278	0.55451
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	142	101671	101852	181		0	0.54278	0.55451	4.00714										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	171	101852	101882	30						143.16	114.27	114.27	3.24			0.54278	0.55451	0.47478	0.50357
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	143	101882	102425	544		0	0.47478	0.50357	4.00158										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	172	102425	102486	60						333.2	141.8	182.8	7.7			0.47478	0.50357	0.625	0.57946
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	144	102486	102969	483		0	0.625	0.57946	4.10141										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	173	102969	103029	60						142.3	115.26	128.19	7.92			0.625	0.57946	0.48213	0.46903
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	145	103029	103482	453		0	0.48213	0.46903	4.09974										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Partial	174	103482	103512	30							42.37	42.37				0.48213	0.46903		
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Partial	175	103542	103573	30							82.91	82.91						0.43093	0.66005
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Whole	146	103573	103845	272		0	0.43093	0.66005	4.17079										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Whole	176	103845	103875	30						71.08	189.73	189.73	5.29			0.43093	0.66005	0.48848	0.49214
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Partial	147	103875	104600	725		0	0.48848	0.49214	4.12087										
suvin	suvin	Timeline1	Entire Recording	1			Saccade	Partial	177	104691	104751	60							305.64	305.64						0.47498	0.49912
suvin	suvin	Timeline1	Entire Recording	1			Fixation	Partial	148	104751	105650	899		0	0.47498	0.49912	4.07695										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	178	106039	106089	50							60.47	113.18						0.49762	0.51063
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	149	106089	106272	183		0	0.49762	0.51063	3.9552										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	179	106272	106321	50						129.99	209.37	227.12	10.92			0.49762	0.51063	0.30146	0.27675
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	150	106321	106421	100		0	0.30146	0.27675	3.87418										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	180	106421	106471	50						148.96	96.31	154.34	4.69			0.30146	0.27675	0.19837	0.21472
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	151	106471	106804	333		0	0.19837	0.21472	3.41732										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	181	106804	106887	83						354.68	231.12	414.21	19.18			0.19837	0.21472	0.60358	0.25248
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	152	106887	107170	283		0	0.60358	0.25248	3.30686										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	182	107170	107237	67						242.36	140.61	286.81	8.98			0.60358	0.25248	0.46755	0.51226
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	153	107237	107786	549		0	0.46755	0.51226	3.34746										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	183	107786	107819	33						23.18	45.24	58.96	1.71			0.46755	0.51226	0.50062	0.49811
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	154	107819	108152	333		0	0.50062	0.49811	3.27205										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	184	108152	108185	33						191.21	52.04	59.51	1.58			0.50062	0.49811	0.46588	0.50499
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	155	108185	108601	416		0	0.46588	0.50499	3.29956										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	185	108601	108651	50						170.03	138.33	237.12	7.13			0.46588	0.50499	0.31863	0.4791
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	156	108651	108818	167		0	0.31863	0.4791	3.29394										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	186	108818	108867	50						191.25	95.55	119.73	4.55			0.31863	0.4791	0.21945	0.49883
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	157	108867	109034	166		0	0.21945	0.49883	3.30403										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	187	109034	109100	66						30.2	209.59	363.02	14.04			0.21945	0.49883	0.49533	0.33827
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	158	109100	109300	200		0	0.49533	0.33827	3.29191										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	188	109300	109333	33						218.4	124.47	171.23	4.49			0.49533	0.33827	0.40963	0.40618
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	159	109333	109500	166		0	0.40963	0.40618	3.31186										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	189	109500	109533	33						236.19	88.86	107.79	3.1			0.40963	0.40618	0.35883	0.48203
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	160	109533	109716	183		0	0.35883	0.48203	3.46229										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	161	109733	109982	250		0	0.30931	0.65385	3.43817										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	190	109982	110032	50						70.93	100	176.32	5.17			0.30931	0.65385	0.36532	0.4918
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	162	110032	110415	383		0	0.36532	0.4918	3.44952										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	191	110415	110432	17						333.05	39.33	39.33	0.83			0.36532	0.4918	0.38406	0.50133
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	163	110432	111330	899		0	0.38406	0.50133	3.45457										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	192	111447	111480	33							69.42	69.42						0.36644	0.51332
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	164	111480	111763	283		0	0.36644	0.51332	3.55176										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	193	111763	111779	17							39.12	39.12				0.36644	0.51332		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	194	111796	111813	17							32.71	32.71						0.36666	0.51693
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	165	111813	114009	2196		0	0.36666	0.51693	3.46285										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	195	114009	114026	17						356.6	65	65	1.32			0.36666	0.51693	0.39535	0.51864
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	166	114026	115424	1398		0	0.39535	0.51864	3.69891										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	196	115424	115440	16						199.85	31.96	31.96	1.05			0.39535	0.51864	0.37275	0.5268
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	167	115440	115973	533		0	0.37275	0.5268	3.78626										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	197	115973	116023	50						13.9	97.9	157.41	4.99			0.37275	0.5268	0.47339	0.5019
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	168	116023	116356	333		0	0.47339	0.5019	3.58831										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	198	116356	116406	50						206.94	88.67	150.43	4.65			0.47339	0.5019	0.38183	0.54842
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	169	116406	116505	100		0	0.38183	0.54842	3.50881										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	199	116505	116522	17						231.68	101.83	101.83	2.74			0.38183	0.54842	0.33484	0.60788
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	170	116522	118086	1564		0	0.33484	0.60788	3.54843										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	200	118086	118119	33						70.52	106.67	110.24	3.79			0.33484	0.60788	0.37822	0.48521
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	171	118119	118236	116		0	0.37822	0.48521	3.79236										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	201	118236	118286	50						191.35	151.5	289.75	7.02			0.37822	0.48521	0.23275	0.5144
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	172	118286	121048	2763		0	0.23275	0.5144	3.78554										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	202	121048	121098	50						17.72	133.74	204.86	6.26			0.23275	0.5144	0.36741	0.47136
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	173	121098	122696	1598		0	0.36741	0.47136	4.03807										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	174	122712	122979	266		0	0.37662	0.52607	3.75971										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	203	122979	123012	33						41.17	111.41	124.84	3.74			0.37662	0.52607	0.46198	0.45142
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	175	123012	123428	416		0	0.46198	0.45142	3.71243										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	204	123428	123461	33						324.27	62.34	68.58	1.87			0.46198	0.45142	0.50348	0.48127
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	176	123461	123561	100		0	0.50348	0.48127	3.73013										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	205	123578	123611	33							40.46	40.46						0.49917	0.4842
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	177	123611	123694	83		0	0.49917	0.4842	3.75044										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	206	123694	123727	33						178.61	145.86	155.29	5.08			0.49917	0.4842	0.37707	0.48122
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	178	123727	123827	100		0	0.37707	0.48122	3.80068										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	179	123844	124127	283		0	0.37361	0.45899	3.7715										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	207	124127	124193	67						7.32	182.05	323.92	12.78			0.37361	0.45899	0.64785	0.42376
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	180	124193	124276	83		0	0.64785	0.42376	3.89696										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	181	124293	124459	166		0	0.66007	0.38932	3.94131										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	208	124459	124509	50						337.83	122.1	228.65	6.41			0.66007	0.38932	0.79487	0.44425
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	182	124509	124592	83		0	0.79487	0.44425	3.86169										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	209	124592	124609	17							46.2	46.2				0.79487	0.44425		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	183	124626	124792	166		0	0.78208	0.45497	3.85029										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	210	124792	124842	50						250.29	62.81	87.41	3.17			0.78208	0.45497	0.74079	0.57019
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	184	124842	124958	116		0	0.74079	0.57019	3.82362										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	211	124958	124992	33							150.21	261.7				0.74079	0.57019		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	185	125008	125092	83		0	0.35566	0.46382	3.89798										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	186	125108	125191	83		0	0.34974	0.45358	3.82108										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	212	125191	125224	33							125.43	153.44				0.34974	0.45358		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	187	125341	125441	100		0	0.52228	0.47614	3.62635										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	213	125441	125508	66						305.41	200.71	330.98	13.65			0.52228	0.47614	0.75698	0.80632
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	188	125508	125691	183		0	0.75698	0.80632	3.52422										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	214	125691	125707	16						166.47	44.26	44.26	1.07			0.75698	0.80632	0.72909	0.7996
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	189	125707	125940	233		0	0.72909	0.7996	3.4467										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	215	125940	126040	100						109.18	165.87	263.01	15.8			0.72909	0.7996	0.54471	0.26947
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	190	126040	126290	249		0	0.54471	0.26947	3.44448										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	216	126290	126340	50						168.46	207.75	222	11.72			0.54471	0.26947	0.32129	0.22386
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	191	126340	126473	133		0	0.32129	0.22386	3.52792										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	217	126473	126506	33						174.3	157.54	182.37	7.81			0.32129	0.22386	0.18774	0.21054
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	192	126506	126922	416		0	0.18774	0.21054	3.60929										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	218	126922	126972	50						306.31	186.88	287.98	8.05			0.18774	0.21054	0.36976	0.45821
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	193	126972	127588	616		0	0.36976	0.45821	3.73872										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	194	127754	127820	67		0	0.37878	0.48315	3.74309										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	219	127820	127870	50							115.38	207.82				0.37878	0.48315		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	195	127887	127987	100		0	0.49648	0.5043	3.78001										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	220	128087	128120	33							32.67	32.67							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	196	128153	128536	383		0	0.38142	0.50901	3.80095										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	221	128536	128586	50						66.47	83.03	93.71	4.03			0.38142	0.50901	0.43567	0.38444
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	197	128586	128752	166		0	0.43567	0.38444	3.72954										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	222	128752	128802	50						162.9	168.36	310.44	8.15			0.43567	0.38444	0.26046	0.33055
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	198	128802	128919	116		0	0.26046	0.33055	3.65951										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	223	128919	128985	67						11.02	279.79	422.77	18.59			0.26046	0.33055	0.66838	0.2511
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	199	128985	129152	166		0	0.66838	0.2511	3.65472										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	224	129152	129185	33						9.36	127.94	153.44	4.45			0.66838	0.2511	0.77823	0.23299
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	200	129185	129468	283		0	0.77823	0.23299	3.61518										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	225	129468	129485	17						206.53	105.39	105.39	2.1			0.77823	0.23299	0.73662	0.25376
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	201	129485	130084	599		0	0.73662	0.25376	3.73005										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	226	130084	130100	17						81.57	35.21	35.21	0.85			0.73662	0.25376	0.74295	0.21104
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	202	130100	130882	782		0	0.74295	0.21104	3.89653										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	227	130882	130932	50						7.78	57.74	81.45	2.82			0.74295	0.21104	0.8159	0.20108
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	203	130932	131432	499		0	0.8159	0.20108	4.25054										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	228	131432	131465	33						191.58	88.34	91.28	2.41			0.8159	0.20108	0.74577	0.21546
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	204	131465	133711	2246		0	0.74577	0.21546	4.32984										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	229	133711	133728	17						351.84	119.58	119.58	2.38			0.74577	0.21546	0.80682	0.22421
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	205	133728	135076	1348		0	0.80682	0.22421	4.37295										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	230	135076	135126	50							261.31	460.58				0.80682	0.22421		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	231	135957	136041	83							296.3	401.6						0.72894	0.32626
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	206	136041	136157	116		0	0.72894	0.32626	3.86303										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	232	136157	136190	33						87.34	54.35	62.43	1.71			0.72894	0.32626	0.73295	0.23995
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	207	136190	136706	516		0	0.73295	0.23995	3.84743										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	233	136706	136756	50							308.42	476.25				0.73295	0.23995		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	234	137505	137588	83							275.11	380.12						0.79559	0.23433
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	208	137588	138686	1098		0	0.79559	0.23433	3.97965										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	235	138686	138753	66						208.85	139.54	243.19	9.02			0.79559	0.23433	0.59525	0.34468
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	209	138753	138903	150		0	0.59525	0.34468	4.22534										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	236	138903	138953	50						315.13	175.62	254.55	8.88			0.59525	0.34468	0.76703	0.51566
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	210	138953	139169	216		0	0.76703	0.51566	4.11937										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	237	139169	139219	50						181.11	276.64	293.33	14.22			0.76703	0.51566	0.45942	0.52162
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	211	139219	139668	449		0	0.45942	0.52162	3.80055										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	238	139668	139701	33							95.43	121.91				0.45942	0.52162		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	239	139751	139768	17							30.23	30.23						0.39748	0.59136
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	212	139768	139868	100		0	0.39748	0.59136	3.48974										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	240	139868	139901	33							47.25	56.13				0.39748	0.59136		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	241	140630	140663	33							531.33	531.33							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	242	141733	141783	50							143.91	178.8						0.551	0.47842
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	213	141783	142116	333		0	0.551	0.47842	4.70364										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	243	142116	142182	66							135.25	217.13				0.551	0.47842		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	244	142199	142232	33							134.67	160.3							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	245	142349	142382	33							32.9	32.9						0.58095	0.7556
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	214	142382	142482	100		0	0.58095	0.7556	4.10312										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	246	142498	142582	83							164.12	330.71						0.43469	0.82116
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	215	142582	142748	167		0	0.43469	0.82116	3.66525										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	247	142748	142798	50							138.57	261.76				0.43469	0.82116		
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	248	142815	142831	16							410.08	410.08							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	249	142848	142865	17							154.48	154.48							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	250	142881	142898	17							51.32	51.32							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	251	142931	142965	34							86.65	86.65						0.35638	1.09108
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	216	142965	143098	133		0	0.35638	1.09108	3.59045										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Whole	252	143098	143131	33						6.05	274.43	384.44	8.25			0.35638	1.09108	0.54173	1.07143
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	217	143131	143398	267		0	0.54173	1.07143	3.88053										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	253	143414	143448	34							105.03	105.03							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	254	143564	143597	34							321.77	321.77							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	255	143630	143664	33							45.13	45.13							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	256	143747	143797	50							115.25	140.42						0.52682	0.9544
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Partial	218	143797	143997	200		0	0.52682	0.9544	3.9924										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	257	144246	144279	33							42.9	42.9							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	258	144313	144346	34							76.43	76.43							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	259	144429	144446	17							40.67	40.67							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	260	144596	144679	83							57.84	73.5							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	261	144712	144729	17							108.74	108.74							
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	262	144796	144829	33							70.94	70.94						0.46368	0.43606
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Fixation	Whole	219	144829	145211	383		0	0.46368	0.43606	4.08641										
suvin	suvin	Timeline1	Entire Recording	1	acclimation		Saccade	Partial	263	145211	145244	33							128.68	194.14				0.46368	0.43606		
